scene,patch_cal,SAR_Longitude,SAR_Latitude,SAR_Start_Time,SAR_End_Time,Detection_Time,MMSI,Sog,Cog,True_Head,AIS_Longitude,AIS_Latitude,AIS_Length,AIS_Width,Ship_Type,Nav_Status,Draught,Gross_tonnage,Deadweight,category,has_ais,_orig_order,Pred_Lat,Pred_Lon,Kalman_Lat,Kalman_Lon,Kalman_Shift_m
S1A_IW_SLC__1SDV_20160312T102458_20160312T102528_010335_00F4DB_2C24,Cargo_x1896_y4814.tif,114,22.1,3/12/2016 10:24,3/12/2016 10:25,3/12/2016 10:24,212669000,0.05,16.57,72.0,114.241615,22.067087,159,27,70,1,98,19128.0,25734.0,Cargo,True,4246,22.067087221718833,114.24161507118559,22.06708702956251,114.24161500949141,0.003429627066803788
S1A_IW_SLC__1SDV_20160609T224735_20160609T224805_011640_011CF2_5CD4,Cargo_x30926_y10248.tif,104,1.27,6/9/2016 22:47,6/9/2016 22:48,6/9/2016 22:47,212669000,0.0,0.51,221.0,103.889053,1.26835,159,27,70,1,98,19128.0,25734.0,Cargo,True,5655,22.067087214328204,114.24161506881273,6.82703255171355,106.65588473331299,690036.8126670116
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x58173_y7601.tif,123,31.2,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,212810000,0.0,21.3,18.0,122.77343,31.162901,288,45,70,1,177,87614.0,171746.0,Cargo,True,5242,31.162901,122.77343,31.162901,122.77343,0.0
S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F,Cargo_x10488_y14686.tif,118,38.9,1/26/2016 22:12,1/26/2016 22:12,1/26/2016 22:12,212951000,0.0,13.5,257.0,118.072083,38.876583,190,0,79,1,60,31236.0,55666.0,Cargo,True,690,38.876583,118.072083,38.876583,118.072083,0.0
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,Cargo_x8857_y14227.tif,118,38.9,4/7/2016 22:12,4/7/2016 22:12,4/7/2016 22:12,215237000,0.0,30.32,303.0,118.263191,38.892097,366,48,71,1,76,141077.0,145327.0,Cargo,True,1803,38.892097,118.263191,38.892097,118.263191,0.0
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x8856_y14233.tif,118,38.9,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,215237000,0.0,32.67,327.0,118.263527,38.891472,366,48,71,1,76,141077.0,145327.0,Cargo,True,1901,38.892097,118.263191,38.891639037861914,118.26343720044544,20.134219317337358
S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A,Cargo_x8783_y12288.tif,118,38.9,5/13/2016 22:12,5/13/2016 22:12,5/13/2016 22:12,215237000,0.01,17.97,90.0,118.27597,38.899014,366,48,71,1,76,141077.0,145327.0,Cargo,True,2067,38.891395440979956,118.26356815812917,38.89697451095543,118.2726500256372,366.0263178126639
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Cargo_x8736_y12270.tif,118,38.9,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,215237000,0.0,26.330000000000002,263.0,118.280304,38.899681,366,48,71,1,0,141077.0,145327.0,Cargo,True,2294,38.89951079669101,118.27730620450141,38.89963149342091,118.27943203927944,75.65749450583503
S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1,Cargo_x8787_y12310.tif,118,38.9,6/30/2016 22:12,6/30/2016 22:12,6/30/2016 22:12,215237000,0.0,5.720000000000001,57.0,118.274315,38.897545,366,48,71,1,76,141077.0,145327.0,Cargo,True,2615,38.90222178147016,118.28503936235937,38.89899582646891,118.27764190096222,330.0234508904139
S1A_IW_GRDH_1SDV_20160712T221240_20160712T221305_012121_012C5B_8569,Cargo_x8802_y8386.tif,118,38.9,7/12/2016 22:12,7/12/2016 22:13,7/12/2016 22:12,215237000,0.0,6.5,65.0,118.274269,38.897476,366,48,71,1,76,141077.0,145327.0,Cargo,True,2757,38.90021201460026,118.28009826530446,38.89835041481135,118.27613200026362,188.27240776548228
S1A_IW_SLC__1SDV_20151129T095422_20151129T095449_008818_00C950_A7B3,Cargo_x32625_y2428.tif,122,30.2,11/29/2015 9:54,11/29/2015 9:54,11/29/2015 9:54,215350000,0.45999999999999996,28.119999999999997,290.0,122.021202,30.2176,292,45,70,0,86,89991.0,176296.0,Cargo,True,3587,30.2176,122.021202,30.2176,122.021202,0.0
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,Cargo_x8665_y14136.tif,118,38.9,1/14/2016 22:12,1/14/2016 22:12,1/14/2016 22:12,215485000,0.0,2.9,132.0,118.288918,38.897034,335,43,71,1,80,91498.0,101474.0,Cargo,True,528,38.897034,118.288918,38.897034,118.288918,0.0
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,Cargo_x5305_y10355.tif,119,38.9,9/16/2015 22:12,9/16/2015 22:12,9/16/2015 22:12,215851000,0.01,35.7,103.0,118.6716,38.857834,288,45,70,1,177,88129.0,171061.0,Cargo,True,39,38.857834,118.6716,38.857834,118.6716,0.0
S1A_IW_SLC__1SDV_20150925T094621_20150925T094649_007870_00AF94_3E64,Cargo_x3059_y5643.tif,123,31.2,9/25/2015 9:46,9/25/2015 9:46,9/25/2015 9:46,215892000,0.02,30.339999999999996,48.0,122.619904,31.152582,225,32,70,1,128,40488.0,74483.0,Cargo,True,3212,31.15258207985748,122.61990405461576,31.152582010647663,122.6199040072821,0.0013718503792843454
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x7317_y4283.tif,114,22.0,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,215892000,0.01,21.72,75.0,114.480621,22.041222,225,0,70,1,143,40488.0,74483.0,Cargo,True,4792,31.152582077195568,122.61990405279523,24.476329370297258,116.65593050186064,350269.94165596867
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x48453_y3866.tif,123,30.5,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,218092000,0.08,24.52,185.0,122.559326,30.485888,335,42,79,0,146,93750.0,103760.0,Cargo,True,3996,30.485888,122.559326,30.485888,122.559326,0.0
S1A_IW_GRDH_1SDV_20160523T102501_20160523T102530_011385_0114CC_4FED,Cargo_x375_y1750.tif,114,21.6,5/23/2016 10:25,5/23/2016 10:25,5/23/2016 10:25,218364000,1.75,1.24,14.0,114.290489,21.621401,335,42,70,0,146,93750.0,103995.0,Cargo,True,2212,21.621401,114.290489,21.621401,114.290489,0.0
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Cargo_x49973_y5341.tif,116,22.4,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,218400000,1.23,7.37,72.0,115.988998,22.446966,366,51,71,0,123,153115.0,165978.0,Cargo,True,5001,22.446966,115.988998,22.446966,115.988998,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x56993_y6759.tif,123,31.1,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,218433000,1.0699999999999998,26.49,271.0,122.754799,31.049322,126,22,79,0,70,8255.0,9310.0,Cargo,True,5257,31.049322,122.754799,31.049322,122.754799,0.0
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x47888_y3858.tif,123,30.5,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,218566000,0.02,20.7,293.0,122.538597,30.4828,366,48,71,1,108,142295.0,142036.0,Cargo,True,3820,30.4828,122.538597,30.4828,122.538597,0.0
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Cargo_x54221_y5179.tif,116,22.4,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,218670000,1.46,8.129999999999999,79.0,116.130005,22.451284,300,43,71,0,74,85676.0,93404.0,Cargo,True,5005,22.451284,116.130005,22.451284,116.130005,0.0
S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A,Cargo_x5607_y12466.tif,119,38.8,5/13/2016 22:12,5/13/2016 22:12,5/13/2016 22:12,218694000,1.3599999999999999,27.9,279.0,118.632149,38.82769,347,45,70,0,155,128600.0,131831.0,Cargo,True,2008,38.82769,118.632149,38.82769,118.632149,0.0
S1A_IW_SLC__1SDV_20151020T102506_20151020T102536_008235_00B97C_35E5,Cargo_x8126_y5422.tif,114,22.5,10/20/2015 10:25,10/20/2015 10:25,10/20/2015 10:25,219018271,0.9800000000000001,32.14,322.0,114.416916,22.519083,398,59,71,0,166,194849.0,194153.0,Cargo,True,3420,22.519083,114.416916,22.519083,114.416916,0.0
S1A_IW_SLC__1SDV_20160324T102458_20160324T102528_010510_00F9BF_852E,Cargo_x7803_y5002.tif,114,22.1,3/24/2016 10:24,3/24/2016 10:25,3/24/2016 10:24,219134000,1.3,27.6,281.0,114.484138,22.131643,346,42,71,0,145,92198.0,110387.0,Cargo,True,4350,22.131643,114.484138,22.131643,114.484138,0.0
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x54310_y4346.tif,123,30.6,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,219537000,0.01,22.8,335.0,122.759804,30.576159,346,42,70,1,145,92198.0,110387.0,Cargo,True,4670,30.576159,122.759804,30.576159,122.759804,0.0
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Tanker_x53890_y9438.tif,123,31.2,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,219605000,0.04,26.4,22.0,122.617424,31.203884,182,32,89,1,90,30108.0,49573.0,Tanker,True,4593,31.203884,122.617424,31.203884,122.617424,0.0
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x14505_y5844.tif,115,22.3,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,219609000,1.3599999999999999,10.959999999999999,108.0,114.724503,22.290083,399,60,79,0,117,194849.0,194790.0,Cargo,True,4806,22.290083,114.724503,22.290083,114.724503,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x19953_y4648.tif,123,30.5,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,219631000,1.67,9.05,88.0,122.674202,30.489599,399,60,79,0,125,194849.0,196000.0,Cargo,True,1402,30.489599,122.674202,30.489599,122.674202,0.0
S1A_IW_SLC__1SDV_20150925T094621_20150925T094649_007870_00AF94_3E64,Other Type_x5574_y4816.tif,123,31.1,9/25/2015 9:46,9/25/2015 9:46,9/25/2015 9:46,220406000,0.01,32.0,47.0,122.756668,31.069,182,32,0,1,121,28381.0,45999.0,Other Type,True,3255,31.069,122.756668,31.069,122.756668,0.0
S1A_IW_SLC__1SDV_20160324T102458_20160324T102528_010510_00F9BF_852E,Cargo_x1003_y6050.tif,114,22.2,3/24/2016 10:24,3/24/2016 10:25,3/24/2016 10:24,220503000,0.9,31.330000000000002,313.0,114.171944,22.212931,397,56,70,0,160,171542.0,174239.0,Cargo,True,4337,22.212931,114.171944,22.212931,114.171944,0.0
S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA,Tanker_x5946_y14150.tif,119,38.9,1/2/2016 22:12,1/2/2016 22:12,1/2/2016 22:12,228026700,0.0,5.39,71.0,118.596352,38.851265,333,60,89,1,224,160928.0,318129.0,Tanker,True,353,38.851265,118.596352,38.851265,118.596352,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x58487_y9207.tif,123,31.2,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,228340900,0.01,28.85,167.0,122.77552,31.19915,334,42,70,1,145,91410.0,101779.0,Cargo,True,4161,31.19915,122.77552,31.19915,122.77552,0.0
S1A_IW_SLC__1SDV_20160523T102501_20160523T102531_011385_0114CC_3E73,Cargo_x48949_y5380.tif,116,22.4,5/23/2016 10:25,5/23/2016 10:25,5/23/2016 10:25,228345800,1.9300000000000002,25.76,256.0,115.956741,22.433725,365,52,71,0,104,152991.0,165422.0,Cargo,True,5598,22.433725,115.956741,22.433725,115.956741,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x49131_y3752.tif,123,30.5,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,229006000,0.0,19.509999999999998,141.0,122.586121,30.474773,366,48,74,1,780,141077.0,145327.0,Cargo,True,4004,30.474773,122.586121,30.474773,122.586121,0.0
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,Cargo_x2264_y9820.tif,119,38.9,9/16/2015 22:12,9/16/2015 22:12,9/16/2015 22:12,229009000,0.01,24.3,239.0,119.028168,38.855331,366,48,71,1,840,141077.0,145451.0,Cargo,True,33,38.85533104216613,119.02816802444836,38.85533100562215,119.02816800325978,0.0006859248278749192
S1A_IW_GRDH_1SDV_20150928T221239_20150928T221304_007921_00B100_32A3,Cargo_x2304_y5915.tif,119,38.9,9/28/2015 22:12,9/28/2015 22:13,9/28/2015 22:12,229009000,0.0,9.52,95.0,119.023949,38.854568,366,48,71,1,840,141077.0,145451.0,Cargo,True,140,38.85533104076059,119.02816802363341,38.85477193071552,119.02507657869936,100.23779229432986
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x2686_y13547.tif,119,38.9,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,229009000,0.01,21.31,285.0,118.977509,38.852058,366,48,71,1,840,141077.0,145451.0,Cargo,True,1866,38.85447456689383,119.02343221346977,38.852704915209614,118.98980264903737,1066.992305660133
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Tanker_x54566_y8937.tif,123,31.1,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,229079000,0.0,23.869999999999997,162.0,122.646385,31.145535,183,32,80,1,780,29814.0,50895.0,Tanker,True,4154,31.145535,122.646385,31.145535,122.646385,0.0
S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA,Cargo_x880_y13904.tif,119,38.8,1/2/2016 22:12,1/2/2016 22:12,1/2/2016 22:12,229087000,0.9,27.07,272.0,119.17804,38.787277,292,45,70,0,600,91374.0,176532.0,Cargo,True,320,38.787277,119.17804,38.787277,119.17804,0.0
S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F,Cargo_x7201_y16589.tif,118,38.7,1/26/2016 22:12,1/26/2016 22:12,1/26/2016 22:12,229125000,0.0,7.33,291.0,118.404366,38.652229,229,32,70,1,145,43721.0,81250.0,Cargo,True,661,38.652229,118.404366,38.652229,118.404366,0.0
S1A_IW_SLC__1SDV_20160609T224735_20160609T224805_011640_011CF2_5CD4,Cargo_x31378_y10965.tif,104,1.18,6/9/2016 22:47,6/9/2016 22:48,6/9/2016 22:47,229204000,0.9199999999999999,6.540000000000001,65.0,103.854492,1.183845,186,28,70,0,600,22709.0,36765.0,Cargo,True,5662,1.183845,103.854492,1.183845,103.854492,0.0
S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8,Cargo_x5910_y13589.tif,119,38.9,3/2/2016 22:12,3/2/2016 22:12,3/2/2016 22:12,229264000,0.0,17.240000000000002,85.0,118.612198,38.901295,255,43,79,1,720,58592.0,107236.0,Cargo,True,905,38.901295,118.612198,38.901295,118.612198,0.0
S1A_IW_SLC__1SDV_20160609T224735_20160609T224805_011640_011CF2_5CD4,Cargo_x30295_y10572.tif,104,1.22,6/9/2016 22:47,6/9/2016 22:48,6/9/2016 22:47,229284000,1.0,24.830000000000002,242.0,103.90139,1.221112,229,32,70,0,141,43990.0,81404.0,Cargo,True,5661,1.221112,103.90139,1.221112,103.90139,0.0
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x53455_y8230.tif,123,31.1,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,229308000,0.01,15.469999999999999,242.0,122.625458,31.05345,210,37,70,1,780,42744.0,70663.0,Cargo,True,3688,31.05345,122.625458,31.05345,122.625458,0.0
S1A_IW_GRDH_1SDV_20150928T221239_20150928T221304_007921_00B100_32A3,Cargo_x8913_y7403.tif,118,38.8,9/28/2015 22:12,9/28/2015 22:13,9/28/2015 22:12,229387000,0.0,31.139999999999997,292.0,118.243935,38.82856,299,50,70,1,185,106847.0,206037.0,Cargo,True,162,38.82856,118.243935,38.82856,118.243935,0.0
S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5,Cargo_x8343_y15015.tif,118,38.8,2/19/2016 22:12,2/19/2016 22:12,2/19/2016 22:12,229387000,0.54,21.27,219.0,118.306984,38.812897,299,50,70,0,185,106847.0,206037.0,Cargo,True,781,38.82856,118.243935,38.81708310244989,118.29013348775055,1532.3400275636263
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,Cargo_x490_y7031.tif,114,22.1,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,229445000,0.0,0.01,90.0,114.19976,22.097227,199,30,79,1,550,25500.0,34129.0,Cargo,True,1587,22.097227,114.19976,22.097227,114.19976,0.0
S1A_IW_SLC__1SDV_20160405T102459_20160405T102529_010685_00FED5_4707,Cargo_x1106_y5115.tif,114,22.1,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,229445000,0.0,0.01,90.0,114.19976,22.097227,199,30,79,1,550,25458.0,34129.0,Cargo,True,4455,22.097227,114.19976,22.097227,114.19976,0.0
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x1048_y5107.tif,114,22.1,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,229445000,0.0,0.01,91.0,114.197968,22.096308,199,30,79,1,550,25458.0,34129.0,Cargo,True,4761,22.097227,114.19976,22.096554016395885,114.19844771858698,56.48990244997704
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Cargo_x1122_y5080.tif,114,22.1,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,229445000,0.0,0.01,79.0,114.201614,22.093994,199,30,79,1,550,25458.0,34129.0,Cargo,True,4891,22.096218688925326,114.19779384826353,22.094641089289198,114.20050284273049,135.21592624536046
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x46318_y2656.tif,122,30.5,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,229452000,0.01,6.15,341.0,122.482864,30.489309,228,37,71,1,106,42564.0,52068.0,Cargo,True,5339,30.489309,122.482864,30.489309,122.482864,0.0
S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA,Cargo_x9618_y14105.tif,118,38.9,1/2/2016 22:12,1/2/2016 22:12,1/2/2016 22:12,229478000,0.01,19.259999999999998,91.0,118.181206,38.914642,199,32,70,1,78,36353.0,63478.0,Cargo,True,409,38.914642,118.181206,38.914642,118.181206,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x47140_y2890.tif,123,30.4,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,229548000,0.01,22.0,152.0,122.537125,30.358065,300,48,70,1,600,95390.0,110692.0,Cargo,True,3999,30.358065042896218,122.53712502008521,30.358065005719496,122.53712500267802,0.000685924463805495
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x47362_y1489.tif,123,30.4,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,229548000,0.01,30.1,10.0,122.549057,30.350218,300,48,70,1,600,95390.0,110692.0,Cargo,True,5337,30.358065041466343,122.5371250194157,30.35231520484624,122.54586805195966,384.7268508667099
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x19753_y8024.tif,123,30.8,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,229550000,0.0,22.380000000000003,285.0,122.596848,30.783657,255,38,70,1,93,52467.0,62603.0,Cargo,True,1465,30.783657,122.596848,30.783657,122.596848,0.0
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x51788_y6079.tif,123,30.8,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,229550000,0.01,25.79,146.0,122.620422,30.777628,255,38,70,1,93,52467.0,62603.0,Cargo,True,4072,30.783657,122.596848,30.77923931403118,122.61412159910914,627.9999923173145
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x19217_y4517.tif,123,30.5,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,229598000,0.0,30.79,260.0,122.605865,30.459965,300,48,70,1,980,95390.0,110544.0,Cargo,True,1367,30.459965,122.605865,30.459965,122.605865,0.0
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x57348_y7926.tif,123,31.0,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,229598000,0.02,29.21,32.0,122.774986,31.034498,300,48,70,1,980,95390.0,110544.0,Cargo,True,4629,30.459965,122.605865,30.880947977728283,122.72978662360802,17609.566371132358
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,Cargo_x8206_y14070.tif,118,38.9,4/7/2016 22:12,4/7/2016 22:12,4/7/2016 22:12,229788000,0.01,7.08,295.0,118.341522,38.895023,200,32,70,1,69,41888.0,64000.0,Cargo,True,1797,38.895023,118.341522,38.895023,118.341522,0.0
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x53068_y9140.tif,123,31.2,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,229806000,0.01,25.95,14.0,122.596138,31.162508,190,32,70,1,610,26341.0,45190.0,Cargo,True,4589,31.162508,122.596138,31.162508,122.596138,0.0
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,Cargo_x1169_y2141.tif,114,22.1,9/14/2015 10:25,9/14/2015 10:25,9/14/2015 10:25,229868000,1.19,27.630000000000003,287.0,114.21286,22.060623,225,32,70,0,810,39738.0,76596.0,Cargo,True,3151,22.060623,114.21286,22.060623,114.21286,0.0
S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A,Cargo_x9227_y13358.tif,118,38.8,5/13/2016 22:12,5/13/2016 22:12,5/13/2016 22:12,229918000,0.08,29.410000000000004,211.0,118.203033,38.810528,292,45,70,0,860,91373.0,177807.0,Cargo,True,2108,38.810528,118.203033,38.810528,118.203033,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x23684_y4077.tif,123,30.5,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,229980000,1.24,35.55,354.0,123.071556,30.489489,222,30,71,0,100,28616.0,39359.0,Cargo,True,1421,30.489493667563863,123.07155987072561,30.489489622341846,123.07155651609675,0.08505474103955013
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Cargo_x53072_y9343.tif,123,31.2,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,229980000,0.01,15.209999999999999,155.0,122.583755,31.188112,222,30,71,1,85,28616.0,39359.0,Cargo,True,4183,30.489493511978402,123.07155974170142,31.00139881834612,122.71412597773757,24189.67654958211
S1A_IW_SLC__1SDV_20160312T102458_20160312T102528_010335_00F4DB_2C24,Cargo_x3561_y5043.tif,114,22.1,3/12/2016 10:24,3/12/2016 10:25,3/12/2016 10:24,229980000,1.59,9.540000000000001,92.0,114.304779,22.112158,222,30,71,0,102,28616.0,39359.0,Cargo,True,4254,31.27369276456125,122.52400486080828,24.564701812364287,116.5050666205115,353302.16647188575
S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5,Cargo_x10376_y14940.tif,118,38.9,2/19/2016 22:12,2/19/2016 22:12,2/19/2016 22:12,229996000,0.01,25.07,327.0,118.077621,38.851212,210,32,71,1,670,27051.0,34528.0,Cargo,True,794,38.851212041906464,118.07762102517236,38.85121200558753,118.07762100335631,0.0006859256669540739
S1A_IW_SLC__1SDV_20151008T102506_20151008T102536_008060_00B4A7_8280,Cargo_x969_y2272.tif,114,22.1,10/8/2015 10:25,10/8/2015 10:25,10/8/2015 10:25,229996000,0.01,34.06,324.0,114.1996,22.076603,210,32,71,1,670,27051.0,34528.0,Cargo,True,3405,38.85121204050958,118.07762102433328,26.55979472574866,115.23604214458796,509441.64786915324
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,Cargo_x618_y7092.tif,114,22.1,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,235007500,0.0,19.8,92.0,114.210899,22.105183,294,32,70,1,135,53453.0,66597.0,Cargo,True,1590,22.105183,114.210899,22.105183,114.210899,0.0
S1A_IW_SLC__1SDV_20160324T102458_20160324T102528_010510_00F9BF_852E,Cargo_x1370_y5145.tif,114,22.1,3/24/2016 10:24,3/24/2016 10:25,3/24/2016 10:24,235007500,0.03,35.1,54.0,114.210381,22.1038,294,32,70,1,135,53453.0,66597.0,Cargo,True,4323,22.105183,114.210899,22.104169621380848,114.21051944097995,43.50438213143315
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,Cargo_x7189_y5880.tif,114,22.6,9/14/2015 10:25,9/14/2015 10:25,9/14/2015 10:25,235009240,0.0,19.2,113.0,114.364464,22.57345,299,42,74,1,142,75246.0,78693.0,Cargo,True,3130,22.57345,114.364464,22.57345,114.364464,0.0
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Cargo_x6567_y5047.tif,114,22.1,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,235010710,1.7,26.1,262.0,114.432632,22.126883,299,42,74,0,142,75246.0,78796.0,Cargo,True,4919,22.126883,114.432632,22.126883,114.432632,0.0
S1A_IW_GRDH_1SDV_20160405T102459_20160405T102528_010685_00FED5_97D5,Cargo_x16576_y6171.tif,116,22.3,4/5/2016 10:24,4/5/2016 10:25,4/5/2016 10:24,235050811,1.6600000000000001,7.0,70.0,115.747116,22.2967,171,27,70,0,95,17229.0,21975.0,Cargo,True,1698,22.296707622754475,115.74711701159168,22.296701016367265,115.7471161348789,0.11386360571818101
S1A_IW_SLC__1SDV_20160523T102501_20160523T102531_011385_0114CC_3E73,Cargo_x53096_y4662.tif,116,22.4,5/23/2016 10:25,5/23/2016 10:25,5/23/2016 10:25,235050811,1.6600000000000001,7.1,72.0,116.107101,22.381117,171,27,70,0,95,17229.0,21975.0,Cargo,True,5604,22.29670736866266,115.74711697787197,22.358557633050154,116.01089146179206,10206.025609509677
